Tick,Price_ItemMarket,Price_Bazaar
1707283971,645,835
1707283982,699,835
1707283993,699,835
1707284003,699,835
1707284014,699,800
1707284025,699,800
1707284036,699,800
1707284046,699,800
1707284057,699,800
1707284068,699,800
1707284078,699,800
1707284089,699,800
1707284100,699,800
1707284110,699,800
1707284121,699,800
1707284132,699,800
1707284142,699,800
1707284153,699,800
1707284163,699,800
1707284174,699,800
1707284185,699,800
1707284195,699,800
1707284206,699,700
1707284216,699,700
1707284227,699,700
1707284238,699,700
1707284248,699,700
1707284259,699,700
1707284270,699,700
1707284280,699,700
1707284291,699,700
1707284302,699,700
1707284313,699,700
1707284323,699,700
1707284334,699,700
1707284345,699,700
1707284355,699,700
1707284366,699,700
1707284377,699,700
1707284387,699,700
1707284398,699,700
1707284409,699,700
1707284419,699,700
1707284430,698,700
1707284440,698,700
1707284451,698,700
1707284462,698,700
1707284472,698,700
1707284483,698,700
1707284494,698,700
1707284504,698,700
1707284515,698,700
1707284526,698,700
1707284536,698,700
1707284547,698,700
1707284557,698,700
1707284568,698,700
1707284579,698,700
1707284589,698,700
1707284600,698,700
1707284610,698,700
1707284621,698,695
1707284632,698,695
1707284642,698,695
1707284653,698,695
1707284664,698,695
1707284675,698,695
1707284685,698,700
1707284696,698,700
1707284706,698,700
1707284717,698,710
1707284728,698,710
1707284738,698,710
1707284749,698,710
1707284760,698,710
1707284770,698,710
1707284781,698,710
1707284792,698,710
1707284803,698,710
1707284814,698,710
1707284825,698,710
1707284835,698,710
1707284846,698,710
1707284857,698,710
1707284868,698,710
1707284878,698,710
1707284889,698,710
1707284900,698,710
1707284911,698,710
1707284921,698,710
1707284932,698,710
1707284943,698,710
1707284953,698,710
1707284964,698,710
1707284975,698,710
1707284985,698,710
1707284996,698,710
1707285007,698,710
1707285018,698,710
1707285028,698,710
1707285039,698,710
1707285050,698,710
1707285060,698,710
1707285071,698,710
1707285082,698,710
1707285093,698,710
1707285103,698,710
1707285114,698,710
1707285125,698,710
1707285135,698,710
1707285146,698,710
1707285157,698,710
1707285168,698,710
1707285178,698,710
1707285189,698,710
1707285200,698,800
1707285210,698,800
1707285221,698,800
1707285232,698,800
1707285242,698,800
1707285253,698,800
1707285264,698,800
1707285274,698,800
1707285285,698,800
1707285295,698,800
1707285306,698,800
1707285317,698,800
1707285327,698,800
1707285338,698,800
1707285349,698,800
1707285359,698,800
1707285370,698,800
1707285381,698,800
1707285391,698,800
1707285402,698,800
1707285413,698,800
1707285423,698,800
1707285434,698,800
1707285445,698,800
1707285455,698,800
1707285466,698,800
1707285477,698,800
1707285487,698,800
1707285498,698,800
1707285509,698,800
1707285520,698,800
1707285530,698,800
1707285541,698,800
1707285551,698,800
1707285562,698,800
1707285573,698,800
1707285583,698,800
1707285594,698,800
1707285605,698,800
1707285615,698,800
1707285626,698,800
1707285637,698,800
1707285647,698,800
1707285658,698,800
1707285669,698,800
1707285679,698,800
1707285690,698,800
1707285701,698,800
1707285711,698,800
1707285722,698,800
1707285733,698,800
1707285743,698,800
1707285754,698,800
1707285765,698,800
1707285776,698,800
1707285786,698,800
1707285797,698,800
1707285807,680,777
1707285818,680,777
1707285829,680,777
1707285839,680,777
1707285850,680,777
1707285861,680,777
1707285871,680,777
1707285882,680,777
1707285893,680,777
1707285903,680,777
1707285914,680,777
1707285925,680,777
1707285935,680,777
1707285946,680,777
1707285957,680,777
1707285968,680,777
1707285978,680,777
1707285989,680,777
1707285999,680,777
1707286010,680,777
1707286021,680,777
1707286031,680,777
1707286042,680,777
1707286052,680,777
1707286063,698,777
1707286074,698,777
1707286084,698,777
1707286095,700,777
1707286106,700,777
1707286116,700,777
1707286127,700,777
1707286138,700,777
1707286148,700,777
1707286159,700,799
1707286170,700,799
1707286180,700,799
1707286191,700,800
1707286202,700,800
1707286212,700,800
1707286223,700,700
1707286234,700,700
1707286244,700,700
1707286255,700,835
1707286266,700,835
1707286276,700,835
1707286287,600,835
1707286298,600,835
1707286308,600,835
1707286319,600,850
1707286330,600,850
1707286340,600,850
1707286351,600,850
1707286361,600,850
1707286372,600,850
1707286383,700,850
1707286393,700,850
1707286404,700,850
1707286415,700,850
1707286425,700,850
1707286436,700,850
1707286447,700,709
1707286457,700,709
1707286468,700,709
1707286479,700,869
1707286489,700,869
1707286500,700,869
1707286511,700,700
1707286521,700,700
1707286532,700,700
1707286543,700,865
1707286553,700,865
1707286564,700,865
1707286574,700,865
1707286585,700,865
1707286596,700,865
1707286606,700,865
1707286617,700,865
1707286627,700,865
1707286638,700,865
1707286649,700,865
1707286659,700,865
1707286670,700,700
1707286681,700,700
1707286691,700,700
1707286702,700,865
1707286713,700,865
1707286723,700,865
1707286734,599,865
1707286744,599,865
1707286755,599,865
1707286766,599,865
1707286776,599,865
1707286787,599,865
1707286798,599,865
1707286808,599,865
1707286819,599,865
1707286830,599,865
1707286840,599,865
1707286851,599,865
1707286862,599,865
1707286873,599,865
1707286883,599,865
1707286894,599,865
1707286905,599,865
1707286915,599,865
1707286926,700,865
1707286937,700,865
1707286947,700,865
1707286958,700,865
1707286969,700,865
1707286979,700,865
1707286990,700,865
1707287001,700,865
1707287012,700,865
1707287023,700,865
1707287033,700,865
1707287044,700,865
1707287055,700,865
1707287066,700,865
1707287076,700,865
1707287087,700,850
1707287098,700,850
1707287109,700,850
1707287119,700,850
1707287130,700,850
1707287141,700,850
1707287152,700,850
1707287162,700,850
1707287173,700,850
1707287184,700,850
1707287195,700,850
1707287205,700,850
1707287216,700,600
1707287227,700,600
1707287238,700,600
1707287248,700,600
1707287259,700,600
1707287270,700,600
1707287280,700,850
1707287291,700,850
1707287302,700,850
1707287313,650,865
1707287324,650,865
1707287334,650,865
1707287345,650,865
1707287356,650,865
1707287366,650,865
1707287377,650,865
1707287387,650,865
1707287398,650,865
1707287409,700,865
1707287420,700,865
1707287430,700,865
1707287441,700,800
1707287451,700,800
1707287462,700,800
1707287473,700,800
1707287483,700,800
1707287494,700,800
1707287505,700,800
1707287515,700,800
1707287526,700,800
1707287537,700,800
1707287547,700,800
1707287558,700,800
1707287569,705,800
1707287579,705,800
1707287590,705,800
1707287601,705,800
1707287611,705,800
1707287622,705,800
1707287633,709,800
1707287643,709,800
1707287654,709,800
1707287665,709,850
1707287675,709,850
1707287686,709,850
1707287697,709,850
1707287707,709,850
1707287718,709,850
1707287729,709,865
1707287739,709,865
1707287750,709,865
1707287760,709,865
1707287771,709,865
1707287782,709,865
1707287792,709,865
1707287803,709,865
1707287813,709,865
1707287824,709,865
1707287835,709,865
1707287845,709,865
1707287856,709,865
1707287867,709,865
1707287877,709,865
1707287888,709,865
1707287899,709,865
1707287909,709,865
1707287920,709,865
1707287931,709,865
1707287941,709,865
1707287952,709,865
1707287963,709,865
1707287973,709,865
1707287984,709,865
1707287995,709,865
1707288005,709,865
1707288016,709,860
1707288027,709,860
1707288037,709,860
1707288048,709,860
1707288059,709,860
1707288069,709,860
1707288080,709,860
1707288090,709,860
1707288101,709,860
1707288112,709,860
1707288122,709,860
1707288133,709,860
1707288144,711,860
1707288154,711,860
1707288165,711,860
1707288176,711,860
1707288186,711,860
1707288197,711,860
1707288208,711,860
1707288218,711,860
1707288229,711,860
1707288240,711,860
1707288251,711,860
1707288261,711,860
1707288272,711,795
1707288283,711,795
1707288294,711,795
1707288305,675,860
1707288315,675,860
1707288326,675,860
1707288337,675,865
1707288347,675,865
1707288358,675,865
1707288369,675,870
1707288379,675,870
1707288390,675,870
1707288401,650,870
1707288411,650,870
1707288422,650,870
1707288433,675,880
1707288443,675,880
1707288454,675,880
1707288465,675,899
1707288475,675,899
1707288486,675,899
1707288497,500,750
1707288508,500,750
1707288518,500,750
1707288529,711,898
1707288540,711,898
1707288551,711,898
1707288561,711,865
1707288572,711,865
1707288583,711,865
1707288594,711,864
1707288604,711,864
1707288615,711,864
1707288626,600,864
1707288636,600,864
1707288647,600,864
1707288658,600,864
1707288668,600,864
1707288679,600,864
1707288690,600,864
1707288700,600,864
1707288711,600,864
1707288722,711,864
1707288732,711,864
1707288743,711,864
1707288754,711,700
1707288764,711,700
1707288775,711,700
1707288786,711,700
1707288796,711,700
1707288807,711,700
1707288818,711,700
1707288828,711,700
1707288839,711,700
1707288850,651,700
1707288860,651,700
1707288871,651,700
1707288881,651,700
1707288892,651,700
1707288903,651,700
1707288914,651,700
1707288924,651,700
1707288935,651,700
1707288946,651,700
1707288956,651,700
1707288967,651,700
1707288977,651,700
1707288988,651,700
1707288999,651,700
1707289009,651,700
1707289020,651,700
1707289030,651,700
1707289041,651,700
1707289052,651,700
1707289062,651,700
1707289073,651,700
1707289084,651,700
1707289094,651,700
1707289105,651,700
1707289116,651,700
1707289126,651,700
1707289137,651,700
1707289148,651,700
1707289158,651,700
1707289169,651,700
1707289180,651,700
1707289190,651,700
1707289201,651,700
1707289212,651,700
1707289222,651,700
1707289233,651,700
1707289244,651,700
1707289254,651,700
1707289265,651,700
1707289276,651,700
1707289286,651,700
1707289297,600,700
1707289308,600,700
1707289318,600,700
1707289329,600,700
1707289340,600,700
1707289350,600,700
1707289361,600,700
1707289371,600,700
1707289382,600,700
1707289393,600,700
1707289403,600,700
1707289414,600,700
1707289425,600,700
1707289435,600,700
1707289446,600,700
1707289457,600,700
1707289467,600,700
1707289478,600,700
1707289489,600,700
1707289499,600,700
1707289510,600,700
1707289521,600,700
1707289531,600,700
1707289542,600,700
1707289553,600,700
1707289564,600,700
1707289574,600,700
1707289585,600,700
1707289595,600,700
1707289606,600,700
1707289617,600,750
1707289627,600,750
1707289638,600,750
1707289649,600,750
1707289659,600,750
1707289670,600,750
1707289681,600,750
1707289691,600,750
1707289702,600,750
1707289713,600,750
1707289723,600,750
1707289734,600,750
1707289745,600,750
1707289755,600,750
1707289766,600,750
1707289777,600,750
1707289787,600,750
1707289798,600,750
1707289808,600,750
1707289819,600,750
1707289830,600,750
1707289840,600,750
1707289851,600,750
1707289861,600,750
1707289872,600,750
1707289883,600,750
1707289894,600,750
1707289904,600,750
1707289915,600,750
1707289925,600,750
1707289936,600,750
1707289947,600,750
1707289957,600,750
1707289968,600,750
1707289979,600,750
1707289989,600,750
1707290000,500,750
1707290011,500,750
1707290021,500,750
1707290032,500,750
1707290043,500,750
1707290053,500,750
1707290064,500,750
1707290075,500,750
1707290085,500,750
1707290096,500,750
1707290107,500,750
1707290117,500,750
1707290128,500,750
1707290138,500,750
1707290149,500,750
1707290160,500,750
1707290170,500,750
1707290181,500,750
1707290192,500,750
1707290202,500,750
1707290213,500,750
1707290224,575,750
1707290234,575,750
1707290245,575,750
1707290256,575,750
1707290266,575,750
1707290277,575,750
1707290288,575,750
1707290298,575,750
1707290309,575,750
1707290320,575,750
1707290330,575,750
1707290341,575,750
1707290351,575,749
1707290362,575,749
1707290373,575,749
1707290383,575,749
1707290394,575,749
1707290404,575,749
1707290415,575,749
1707290426,575,749
1707290436,575,749
1707290447,575,749
1707290458,575,749
1707290468,575,749
1707290479,575,749
1707290489,575,749
1707290500,575,749
1707290511,600,749
1707290522,600,749
1707290532,600,749
1707290543,600,749
1707290553,600,749
1707290564,600,749
1707290575,600,749
1707290585,600,749
1707290596,600,749
1707290607,600,750
1707290618,600,750
1707290628,600,750
1707290639,600,864
1707290650,600,864
1707290660,600,864
1707290671,600,864
1707290682,600,864
1707290692,600,864
1707290703,619,863
1707290714,619,863
1707290724,619,863
1707290735,619,858
1707290746,619,858
1707290757,619,858
1707290767,619,858
1707290778,619,858
1707290789,619,858
1707290799,619,858
1707290810,619,858
1707290820,619,858
1707290831,650,850
1707290842,650,850
1707290852,650,850
1707290863,650,850
1707290874,650,850
1707290884,650,850
1707290895,650,745
1707290906,650,745
1707290916,650,745
1707290927,650,745
1707290938,650,745
1707290948,650,745
1707290959,650,745
1707290970,650,745
1707290980,650,745
1707290991,650,744
1707291002,650,744
1707291013,650,744
1707291023,650,744
1707291034,650,744
1707291045,650,744
1707291056,650,744
1707291066,650,744
1707291077,650,744
1707291088,650,745
1707291099,650,745
1707291109,650,745
1707291120,650,858
1707291131,650,858
1707291142,650,858
1707291152,640,799
1707291163,640,799
1707291173,640,799
1707291184,640,700
1707291195,640,700
1707291206,640,700
1707291217,640,700
1707291227,640,700
1707291238,640,700
1707291249,640,700
1707291260,640,700
1707291270,640,700
1707291281,640,700
1707291292,640,700
1707291303,640,700
1707291313,640,700
1707291324,640,700
1707291335,640,700
1707291346,640,700
1707291356,640,700
1707291367,640,700
1707291378,640,700
1707291388,640,700
1707291399,640,700
1707291410,640,700
1707291420,640,700
1707291431,640,700
1707291442,640,700
1707291453,640,700
1707291463,640,700
1707291474,640,700
1707291485,640,700
1707291495,640,700
1707291506,640,799
1707291517,640,799
1707291527,640,799
1707291538,640,710
1707291548,640,710
1707291559,640,710
1707291570,640,710
1707291580,640,710
1707291591,640,710
1707291602,640,710
1707291612,640,710
1707291623,640,710
1707291634,630,709
1707291645,630,709
1707291655,630,709
1707291666,630,709
1707291677,630,709
1707291688,630,709
1707291698,630,500
1707291709,630,500
1707291719,630,500
1707291730,630,709
1707291741,630,709
1707291751,630,709
1707291762,630,709
1707291773,630,709
1707291783,630,709
1707291794,630,709
1707291804,630,709
1707291815,630,709
1707291826,630,709
1707291836,630,709
1707291847,630,709
1707291858,630,709
1707291868,630,709
1707291879,630,709
1707291889,630,709
1707291900,630,709
1707291911,630,709
1707291921,630,709
1707291932,630,709
1707291943,630,709
1707291953,630,709
1707291964,630,709
1707291974,630,709
1707291985,630,709
1707291996,630,709
1707292007,630,709
1707292017,630,709
1707292028,630,709
1707292038,630,709
1707292049,630,709
1707292060,630,709
1707292070,630,709
1707292081,630,709
1707292092,630,709
1707292102,630,709
1707292113,630,709
1707292124,630,709
1707292134,630,709
1707292145,630,709
1707292156,630,709
1707292166,630,709
1707292177,699,858
1707292187,699,858
1707292198,699,858
1707292209,699,799
1707292219,699,799
1707292230,699,799
1707292241,699,799
1707292251,699,799
1707292262,699,799
1707292273,699,700
1707292283,699,700
1707292294,699,700
1707292305,699,700
1707292315,699,700
1707292326,699,700
1707292336,699,858
1707292347,699,858
1707292358,699,858
1707292368,699,858
1707292379,699,858
1707292390,699,858
1707292400,699,858
1707292411,699,858
1707292422,699,858
1707292432,699,858
1707292443,699,858
1707292454,699,858
1707292464,699,700
1707292475,699,700
1707292485,699,700
1707292496,699,700
1707292507,699,700
1707292517,699,700
1707292528,699,700
1707292539,699,700
1707292549,699,700
1707292560,699,600
1707292571,699,600
1707292581,699,600
1707292592,699,600
1707292603,699,600
1707292613,699,600
1707292624,699,858
1707292634,699,858
1707292645,699,858
1707292656,699,858
1707292666,699,858
1707292677,699,858
1707292688,699,858
1707292698,699,858
1707292709,699,858
1707292720,699,700
1707292730,699,700
1707292741,699,700
1707292751,699,700
1707292762,699,700
1707292773,699,700
1707292784,699,700
1707292794,699,700
1707292805,699,700
1707292815,699,700
1707292826,699,700
1707292837,699,700
1707292847,699,700
1707292858,699,700
1707292869,699,700
1707292879,699,700
1707292890,699,700
1707292900,699,700
1707292911,699,700
1707292922,699,700
1707292932,699,700
1707292943,699,700
1707292954,699,700
1707292964,699,700
1707292975,666,700
1707292986,666,700
1707292996,666,700
1707293007,666,700
1707293018,666,700
1707293028,666,700
1707293039,666,700
1707293050,666,700
1707293060,666,700
1707293071,666,695
1707293082,666,695
1707293092,666,695
1707293103,666,695
1707293114,666,695
1707293124,666,695
1707293135,666,695
1707293146,666,695
1707293156,666,695
1707293167,666,695
1707293177,666,695
1707293188,666,695
1707293199,666,700
1707293209,666,700
1707293220,666,700
1707293231,699,700
1707293241,699,700
1707293252,699,700
1707293263,699,700
1707293273,699,700
1707293284,699,700
1707293294,699,700
1707293305,699,700
1707293316,699,700
1707293327,699,700
1707293337,699,700
1707293348,699,700
1707293359,699,700
1707293369,699,700
1707293380,699,700
1707293391,699,700
1707293401,699,700
1707293412,699,700
1707293423,699,700
1707293433,699,700
1707293444,699,700
1707293455,699,700
1707293465,699,700
1707293476,699,700
1707293487,699,700
1707293497,699,700
1707293508,699,700
1707293519,650,680
1707293529,650,680
1707293540,650,680
1707293550,650,680
1707293561,650,680
1707293572,650,680
1707293583,650,680
1707293593,650,680
1707293604,650,680
1707293615,650,700
1707293625,650,700
1707293636,650,700
1707293647,650,864
1707293657,650,864
1707293668,650,864
1707293679,650,709
1707293690,650,709
1707293700,650,709
1707293711,650,709
1707293722,650,709
1707293732,650,709
1707293743,650,709
1707293754,650,709
1707293764,650,709
1707293775,600,709
1707293786,600,709
1707293796,600,709
1707293807,600,864
1707293818,600,864
1707293828,600,864
1707293839,50,864
1707293850,50,864
1707293860,50,864
1707293871,50,864
1707293882,50,864
1707293892,50,864
1707293903,50,864
1707293914,50,864
1707293924,50,864
1707293935,50,650
1707293945,50,650
1707293956,50,650
1707293967,600,650
1707293977,600,650
1707293988,600,650
1707293999,600,650
1707294009,600,650
1707294020,600,650
1707294031,600,650
1707294041,600,650
1707294052,600,650
1707294063,600,650
1707294073,600,650
1707294084,600,650
1707294095,600,650
1707294105,600,650
1707294116,600,650
1707294127,600,650
1707294137,600,650
1707294148,600,650
1707294159,600,650
1707294169,600,650
1707294180,600,650
1707294191,600,864
1707294201,600,864
1707294212,600,864
1707294223,600,864
1707294234,600,864
1707294244,600,864
1707294255,600,864
1707294266,600,864
1707294276,600,864
1707294287,600,864
1707294298,600,864
1707294309,600,864
1707294319,600,864
1707294330,600,864
1707294341,600,864
1707294351,600,850
1707294362,600,850
1707294373,600,850
1707294383,600,800
1707294394,600,800
1707294405,600,800
1707294415,600,800
1707294427,600,800
1707294438,600,800
1707294448,600,800
1707294459,600,800
1707294470,600,800
1707294480,600,800
1707294491,600,800
1707294501,600,800
1707294512,600,795
1707294523,600,795
1707294533,600,795
1707294545,600,795
1707294555,600,795
1707294566,600,795
1707294577,600,795
1707294587,600,795
1707294598,600,795
1707294609,600,795
1707294620,600,795
1707294630,600,795
1707294641,650,700
1707294652,650,700
1707294662,650,700
1707294673,650,719
1707294684,650,719
1707294694,650,719
1707294705,650,799
1707294716,650,799
1707294726,650,799
1707294737,650,864
1707294748,650,864
1707294758,650,864
1707294769,650,700
1707294780,650,700
1707294790,650,700
1707294801,650,700
1707294812,650,700
1707294822,650,700
1707294833,650,695
1707294844,650,695
1707294854,650,695
1707294865,650,695
1707294876,650,695
1707294886,650,695
1707294897,650,864
1707294908,650,864
1707294918,650,864
1707294929,650,864
1707294940,650,864
1707294950,650,864
1707294961,650,864
1707294972,650,864
1707294982,650,864
1707294993,650,800
1707295004,650,800
1707295014,650,800
1707295025,650,800
1707295036,650,800
1707295046,650,800
1707295057,650,864
1707295068,650,864
1707295078,650,864
1707295089,650,795
1707295100,650,795
1707295110,650,795
1707295121,650,795
1707295132,650,795
1707295142,650,795
1707295153,650,700
1707295163,650,700
1707295174,650,700
1707295185,650,700
1707295195,650,700
1707295206,650,700
1707295217,650,700
1707295227,650,700
1707295238,650,700
1707295249,650,864
1707295259,650,864
1707295270,650,864
1707295281,650,864
1707295291,650,864
1707295302,650,864
1707295313,650,864
1707295323,650,864
1707295334,650,864
1707295345,650,864
1707295355,650,864
1707295366,650,864
1707295377,650,864
1707295387,650,864
1707295398,650,864
1707295409,699,864
1707295419,699,864
1707295430,699,864
1707295441,699,864
1707295451,699,864
1707295462,699,864
1707295473,699,700
1707295483,699,700
1707295494,699,700
1707295505,699,700
1707295515,699,700
1707295526,699,700
1707295536,650,864
1707295547,650,864
1707295558,650,864
1707295569,650,709
1707295579,650,709
1707295591,650,709
1707295601,650,709
1707295612,650,709
1707295623,650,709
1707295634,650,709
1707295644,650,709
1707295655,650,709
1707295666,650,709
1707295677,650,709
1707295687,650,709
1707295698,650,709
1707295709,650,709
1707295719,650,709
1707295730,650,709
1707295741,650,709
1707295752,650,709
1707295762,650,709
1707295773,650,709
1707295784,650,709
1707295795,650,709
1707295805,650,709
1707295816,650,709
1707295827,650,709
1707295837,650,709
1707295848,650,709
1707295859,650,709
1707295870,650,709
1707295880,650,709
1707295891,650,709
1707295902,650,709
1707295912,650,709
1707295923,650,709
1707295934,650,709
1707295944,650,709
1707295955,650,709
1707295966,650,709
1707295976,650,709
1707295987,650,709
1707295998,650,709
1707296008,650,709
1707296019,650,709
1707296030,650,709
1707296040,650,709
1707296051,650,709
1707296062,650,709
1707296072,650,709
1707296083,650,709
1707296094,650,709
1707296104,650,709
1707296115,650,709
1707296126,650,709
1707296136,650,709
1707296147,650,709
1707296157,650,709
1707296168,650,709
1707296179,650,709
1707296189,650,709
1707296200,650,709
1707296211,650,709
1707296221,650,709
1707296232,650,709
1707296243,650,709
1707296254,650,709
1707296264,650,709
1707296275,650,709
1707296285,650,709
1707296296,650,709
1707296307,650,709
1707296318,650,709
1707296328,650,709
1707296339,650,709
1707296350,650,709
1707296361,650,709
1707296371,650,709
1707296382,650,709
1707296393,650,709
1707296404,650,709
1707296414,650,709
1707296425,650,709
1707296436,650,709
1707296447,650,709
1707296457,650,709
1707296468,650,709
1707296479,650,709
1707296490,650,709
1707296500,650,709
1707296511,650,709
1707296522,650,709
1707296533,650,709
1707296543,650,709
1707296554,650,709
1707296565,650,709
1707296575,650,709
1707296586,650,709
1707296597,650,709
1707296607,650,709
1707296618,650,709
1707296629,650,709
1707296639,650,709
1707296650,650,709
1707296661,650,709
1707296671,650,709
1707296682,650,709
1707296693,650,709
1707296703,650,709
1707296714,650,709
1707296725,650,709
1707296735,650,709
1707296746,650,709
1707296757,650,704
1707296767,650,704
1707296778,650,704
1707296789,645,704
1707296799,645,704
1707296810,645,704
1707296821,645,660
1707296831,645,660
1707296842,645,660
1707296853,645,660
1707296864,645,660
1707296874,645,660
1707296885,645,660
1707296896,645,660
1707296906,645,660
1707296917,645,660
1707296928,645,660
1707296938,645,660
1707296949,645,660
1707296960,645,660
1707296970,645,660
1707296981,645,660
1707296991,645,660
1707297002,645,660
1707297013,645,660
1707297024,645,660
1707297034,645,660
1707297045,645,660
1707297056,645,660
1707297066,645,660
1707297077,645,874
1707297088,645,874
1707297098,645,874
1707297109,645,635
1707297120,645,635
1707297130,645,635
1707297141,645,874
1707297152,645,874
1707297162,645,874
1707297173,645,874
1707297184,645,874
1707297194,645,874
1707297205,645,874
1707297216,645,874
1707297226,645,874
1707297237,650,874
1707297247,650,874
1707297258,650,874
1707297269,700,874
1707297279,700,874
1707297290,700,874
1707297301,700,874
1707297311,700,874
1707297322,700,874
1707297333,700,874
1707297343,700,874
1707297354,700,874
1707297365,700,873
1707297375,700,873
1707297386,700,873
1707297397,700,873
1707297407,700,873
1707297418,700,873
1707297428,700,873
1707297439,700,873
1707297450,700,873
1707297461,700,873
1707297472,700,873
1707297482,700,873
1707297493,700,873
1707297504,700,873
1707297514,700,873
1707297525,700,868
1707297536,700,868
1707297546,700,868
1707297557,700,868
1707297568,700,868
1707297579,700,868
1707297589,700,868
1707297600,700,868
1707297610,700,868
1707297621,700,868
1707297632,700,868
1707297642,700,868
1707297653,700,868
1707297664,700,868
1707297674,700,868
1707297685,699,868
1707297695,699,868
1707297706,699,868
1707297717,699,868
1707297727,699,868
1707297738,699,868
1707297748,699,868
1707297759,699,868
1707297770,699,868
1707297780,699,868
1707297791,699,868
1707297802,699,868
1707297812,699,696
1707297823,699,696
1707297834,699,696
1707297844,700,696
1707297855,700,696
1707297866,700,696
1707297876,700,696
1707297887,700,696
1707297898,700,696
1707297908,695,696
1707297919,695,696
1707297929,695,696
1707297940,695,696
1707297951,695,696
1707297961,695,696
1707297972,695,696
1707297983,695,696
1707297993,695,696
1707298004,695,696
1707298015,695,696
1707298025,695,696
1707298036,695,696
1707298047,695,696
1707298057,695,696
1707298068,695,696
1707298079,695,696
1707298090,695,696
1707298101,695,696
1707298112,695,696
1707298122,695,696
1707298133,650,696
1707298144,650,696
1707298154,650,696
1707298165,650,696
1707298176,650,696
1707298186,650,696
1707298197,650,696
1707298208,650,696
1707298218,650,696
1707298229,650,696
1707298240,650,696
1707298250,650,696
1707298261,650,696
1707298272,650,696
1707298282,650,696
1707298293,650,696
1707298304,650,696
1707298315,650,696
1707298325,650,696
1707298336,650,696
1707298346,650,696
1707298357,650,696
1707298368,650,696
1707298378,650,696
1707298389,650,696
1707298400,650,696
1707298410,650,696
1707298421,650,696
1707298432,650,696
1707298442,650,696
1707298453,650,696
1707298463,650,696
1707298474,650,696
1707298485,650,696
1707298495,650,696
1707298506,650,696
1707298517,650,695
1707298527,650,695
1707298538,650,695
1707298549,650,694
1707298559,650,694
1707298570,650,694
1707298581,699,868
1707298591,699,868
1707298602,699,868
1707298612,699,868
1707298623,699,868
1707298634,699,868
1707298645,675,868
1707298655,675,868
1707298666,675,868
1707298676,675,868
1707298687,675,868
1707298698,675,868
1707298708,675,868
1707298719,675,868
1707298730,675,868
1707298740,675,689
1707298751,675,689
1707298761,675,689
1707298772,675,689
1707298783,675,689
1707298794,675,689
1707298804,675,689
1707298815,675,689
1707298826,675,689
1707298836,675,868
1707298847,675,868
1707298858,675,868
1707298868,675,868
1707298879,675,868
1707298889,675,868
1707298900,675,868
1707298911,675,868
1707298921,675,868
1707298932,675,868
1707298943,675,868
1707298953,675,868
1707298964,675,709
1707298975,675,709
1707298985,675,709
1707298996,675,709
1707299006,675,709
1707299017,675,709
1707299028,675,709
1707299039,675,709
1707299050,675,709
1707299060,675,709
1707299071,675,709
1707299082,675,709
1707299092,675,709
1707299103,675,709
1707299114,675,709
1707299125,675,709
1707299135,675,709
1707299146,675,709
1707299157,675,709
1707299167,675,709
1707299178,675,709
1707299188,675,709
1707299199,675,709
1707299210,675,709
1707299220,675,868
1707299231,675,868
1707299242,675,868
1707299253,675,868
1707299263,675,868
1707299274,675,868
1707299285,699,868
1707299296,699,868
1707299306,699,868
1707299317,700,873
1707299328,700,873
1707299339,700,873
1707299349,700,873
1707299360,700,873
1707299371,700,873
1707299381,700,873
1707299392,700,873
1707299403,700,873
1707299413,700,800
1707299424,700,800
1707299435,700,800
1707299445,700,800
1707299456,700,800
1707299467,700,800
1707299477,700,800
1707299488,700,800
1707299498,700,800
1707299509,700,800
1707299520,700,800
1707299530,700,800
1707299541,700,800
1707299552,700,800
1707299562,700,800
1707299573,700,800
1707299583,700,800
1707299595,700,800
1707299605,700,800
1707299616,700,800
1707299627,700,800
1707299638,700,800
1707299648,700,800
1707299659,700,800
1707299670,700,800
1707299681,700,800
1707299691,700,800
1707299702,700,800
1707299713,700,800
1707299723,700,800
1707299735,700,800
1707299745,700,800
1707299756,700,800
1707299767,700,800
1707299777,700,800
1707299788,700,800
1707299799,700,800
1707299809,700,800
1707299820,700,800
1707299831,700,800
1707299841,700,800
1707299852,700,800
1707299863,700,800
1707299873,700,800
1707299884,700,800
1707299894,700,800
1707299905,700,800
1707299916,700,800
1707299926,700,800
1707299937,700,800
1707299948,700,800
1707299958,700,800
1707299969,700,800
1707299980,700,800
1707299991,700,650
1707300002,700,650
1707300012,700,650
1707300023,700,800
1707300033,700,800
1707300044,700,800
1707300055,700,800
1707300065,700,800
1707300076,700,800
1707300087,700,800
1707300097,700,800
1707300108,700,800
1707300119,700,800
1707300129,700,800
1707300140,700,800
1707300151,700,800
1707300161,700,800
1707300172,700,800
1707300183,700,800
1707300193,700,800
1707300204,700,800
1707300215,700,800
1707300225,700,800
1707300236,700,800
1707300246,700,800
1707300257,700,800
1707300268,700,800
1707300278,700,800
1707300289,700,800
1707300300,700,800
1707300311,700,800
1707300321,700,800
1707300332,700,800
1707300343,700,800
1707300353,700,800
1707300364,700,800
1707300375,700,800
1707300386,700,800
1707300397,700,800
1707300408,700,800
1707300418,700,800
1707300429,700,800
1707300440,700,800
1707300451,700,800
1707300461,700,800
1707300472,700,800
1707300482,700,800
1707300493,700,800
1707300504,700,866
1707300515,700,866
1707300525,700,866
1707300536,700,866
